"","(Intercept)","Insurance_History_5_B","Insurance_History_5_M","Family_Hist_2_B","Family_Hist_2_M","Family_Hist_3_B","Family_Hist_3_M","Family_Hist_4_B","Family_Hist_4_M","Family_Hist_5_B","Family_Hist_5_M","Medical_History_10_B","Medical_History_10_M","Medical_History_15_B","Medical_History_15_M","Medical_History_24_B","Medical_History_24_M","Medical_History_32_B","Medical_History_32_M"
"1",0,0,0,0,0.214533594975818,0.00542519642334094,3.45054045336468e-08,0,0,8.34191587140154e-07,0.0679136266870026,3.89699558134282e-06,7.7715611723761e-15,0,0,2.18022104814253e-08,0.378580579559444,0,7.12682495240813e-08
"2",0,0.00823053700944643,0,8.88178419700125e-15,0.979645854725265,0.755745416565818,0,3.11728443058712e-09,0,3.24106664078005e-05,0.298257228059989,0.00150056574627322,2.22044604925031e-16,0,0,0,0.000987137199540244,0,9.85263233133082e-06
"3",0,0.00149131113405865,0,0.0456650116276811,0.739158403298686,0.367449272016307,0,0.000788593118297376,0.169511069081949,0.0777066694205273,0.0560418787675268,0.000239677011530492,6.28177065919999e-10,0.731915911040018,0,4.99687715036501e-05,0.300713229674506,0,0.00254335892203028
"4",0,0.949308458186401,0,0.805453366462749,0.252966236451265,0.658313324811682,0,0.0016772192202219,1.63838053790499e-07,0.966272742609454,0,6.00291372165884e-10,0.00133277868887127,0.21531923569321,0,1.39965032737166e-05,0.162989773294267,0,0.0015116965905444
"5",0,0.416258462660575,0,0,7.1732306761163e-09,1.0342154358689e-05,2.48689957516035e-14,2.58350706849875e-06,0.00013236634300795,0.100442993440581,4.88783089558353e-08,0.000616943415100213,1.43216549730596e-11,0,0,1.48991929904696e-13,4.25896795754888e-05,0,3.23436346372219e-07
"6",0,0.000138741877297788,0,0.111351688481271,0.107160217585551,8.00174587842761e-05,0.0085764581812966,8.1077306868238e-08,0,0.208110546790029,0.185666528052228,0.00275767806794058,0,0,0,0,0,0,4.44089209850063e-16
"7",0,6.44449789088952e-08,0,0.000463040943812221,0.00779825967766312,0.0308085836018637,0,0.000179234020650787,0,0.000125979019865996,0.000126360283103422,0.387868086950779,3.14925743039041e-07,0,0,5.65991697953905e-13,0.0041994333000499,0,0.0908732178863123
